id,idx,count,awf,nwf,acl,ncl,p_awf,p_acl,p_nwf,p_ncl,p_awf_nwf,p_awf_ncl,p_acl_nwf,p_acl_ncl,ic_awf_nwf,ic_awf_ncl,ic_acl_nwf,ic_acl_ncl,pmi_awf_nwf,pmi_awf_ncl,pmi_acl_nwf,pmi_acl_ncl,vd_awf_nwf,vd_awf_nct,vd_act_nwf,vd_act_nct,s_awf,s_acl
34,0,1,best,education,131.0,961.0,-6.067509224014492,-3.1870673414481447,-10.32935712287713,-7.0308986644484674,-5.78231019762884,-3.7383822306673764,-3.7383822306673764,-3.9869083805981127,9.670837457666233,6.238111981045611,10.981056842919148,6.65889117329594,0.2851990263856514,2.3291269933471153,-0.5513148892192317,-0.799841039149968,0.5706604356434206,0.5241678412292814,0.5180188053776345,0.4808424616132677,0.823809523809524,0.7173174493326742
34,1,1,possible,education,36.0,961.0,-8.666295173309727,-4.049072114602912,-10.32935712287713,-7.0308986644484674,-7.644527054720963,-3.3936594647740375,-3.3936594647740375,-4.555080330072343,10.42806641708923,6.534916891205019,11.204401265124075,6.6940137524784555,1.0217681185887644,5.27263570853569,0.6554126498288744,-0.5060082154694312,0.5462842153971837,0.5150171038723765,0.39750578836093375,0.3827658185552486,0.5880769230769229,0.5203088092154123
35,0,1,best,schools,131.0,961.0,-6.067509224014492,-3.1870673414481447,-10.294622312792741,-7.0308986644484674,-5.4834748000510745,-4.170852867385395,-4.170852867385395,-3.9869083805981127,9.670837457666233,6.238111981045611,10.981056842919148,6.65889117329594,0.5840344239634172,1.896656356629097,-0.9837855259372499,-0.799841039149968,0.5592051616188958,0.5241678412292814,0.5446351666691549,0.4808424616132677,0.823809523809524,0.7173174493326742
35,1,1,private,schools,62.0,961.0,-8.303232962493745,-2.926321710910842,-10.294622312792741,-7.0308986644484674,-3.984856732867193,-1.7817212373794185,-1.7817212373794185,-2.5474882322920562,9.260591862527216,6.235953129860555,11.553351739579965,7.0088477609901,4.318376229626551,6.521511725114326,1.1446004735314235,0.3788334786187857,0.47564909110332154,0.49308948508834916,0.4326124664086325,0.362991241109206,0.525238095238095,0.513775111241064
36,0,1,better,value,4.0,833.0,-7.514825182889845,-4.025178737373114,-9.476759540595042,-4.587361020405796,-5.978921338280156,-3.4165859539095047,-3.4165859539095047,-4.2853228522448985,9.758203030193162,6.075507961084012,10.807144563510532,6.503130785772407,1.535903844609689,4.09823922898034,0.6085927834636093,-0.26014411487178446,0.45161194772909363,0.27629611060750414,0.42925986538658467,0.17732442825354866,None,0.4268183830226921
36,1,1,nutritional,value,None,833.0,None,None,-9.476759540595042,-4.587361020405796,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
37,0,1,better,cooperation,4.0,550.0,-7.514825182889845,-4.025178737373114,-13.412411206534054,-6.8055592638077425,-6.618503916100417,-2.987737725766136,-2.987737725766136,-5.482813879102337,9.758203030193162,6.075507961084012,10.807144563510532,6.503130785772407,0.8963212667894274,4.5270874571237085,1.0374410116069779,-1.4576351417292228,0.6275223861391872,0.47393784532280336,0.6227565971143135,0.3567146481192025,None,0.4268183830226921
37,1,1,tactical,cooperation,154.0,550.0,-13.256757029949402,-8.42210590568403,-13.412411206534054,-6.8055592638077425,None,-5.25077213159993,-5.25077213159993,-7.575937770638314,9.212570319633965,6.419284446468468,9.983942057437979,6.655522012033299,None,8.005984898349471,3.1713337740840997,0.8461681350457155,0.7519630534060969,0.7293361290342717,0.5902617308329694,0.46474291207687934,0.47823529411764704,0.31920301072374035
38,0,1,better,solution,4.0,450.0,-7.514825182889845,-4.025178737373114,-9.831876094331935,-7.62063814998499,-5.269064819580978,-3.290210628452527,-3.290210628452527,-4.2778513803710165,9.758203030193162,6.075507961084012,10.807144563510532,6.503130785772407,2.2457603633088663,4.224614554437318,0.7349681089205871,-0.2526726429979025,0.46766817212580025,0.2797282711396605,0.46380729342642946,0.2652103300285469,None,0.4268183830226921
38,1,1,temporary,solution,187.0,450.0,-10.860415971008882,-7.0531105284513425,-9.831876094331935,-7.62063814998499,-7.204868107104736,-5.276718392124414,-5.276718392124414,-7.231343017046655,9.925779031002422,6.955187889260225,11.226963830077421,6.96209395613821,3.655547863904146,5.583697578884468,1.7763921363269288,-0.17823248859531216,0.5820417427074484,0.5493117306102124,0.4908908313556224,0.3807348010404986,0.513888888888889,0.3962376351506786
39,0,1,bicuspid,valve,None,782.0,None,None,-14.522609160424082,-9.64513423443044,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
39,1,1,aortic,valve,None,782.0,None,None,-14.522609160424082,-9.64513423443044,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
40,0,1,big,trotters,53.0,584.0,-6.977785241697679,-3.6108899305483,-21.98511143302135,-9.908600024515913,None,-1.4150374992788437,-1.4150374992788437,-3.3005016396635214,10.276652112453649,6.7078717164994055,11.365433967853868,6.9750043224043585,None,5.562747742418835,2.195852431269456,0.3103882908847786,0.928880015081401,0.7677381120586033,0.917400239604414,0.7089700090360569,0.644117647058824,0.4689695779805115
40,1,1,long,trotters,53.0,584.0,-7.215038981192122,-3.6108899305483,-21.98511143302135,-9.908600024515913,None,-1.4150374992788437,-1.4150374992788437,-3.3005016396635214,7.225251480644692,5.014221690951432,11.365433967853868,6.9750043224043585,None,5.800001481913278,2.195852431269456,0.3103882908847786,0.9101174430963737,0.7477958997425949,0.917400239604414,0.7089700090360569,0.751875,0.4689695779805115
41,0,1,big,donor,53.0,922.0,-6.977785241697679,-3.6108899305483,-15.53390032118902,-10.930179962858922,-5.750771393691237,-3.4739311883324127,-3.4739311883324127,-3.9701350287689636,10.276652112453649,6.7078717164994055,11.365433967853868,6.9750043224043585,1.2270138480064414,3.503854053365266,0.13695874221588733,-0.35924509822066364,0.7298351634953928,0.7069883673911179,0.678728603767393,0.6393302069131135,0.644117647058824,0.4689695779805115
41,1,1,republican,donor,82.0,922.0,-14.091042898386355,-5.871615198299855,-15.53390032118902,-10.930179962858922,None,-5.643856189774724,-5.643856189774724,-6.797555573880674,7.540955178054368,5.264522612689176,10.94241523085887,6.831198579678972,None,8.447186708611632,0.22775900852513065,-0.9259403755808187,0.6948267719119465,0.8032844058467989,0.6164622375149316,0.6915847552150389,0.2448,0.34209800647853933
42,0,1,black,citizens,101.0,550.0,-8.172712320366122,-5.608298489304898,-12.041314613422557,-6.8055592638077425,-8.136441897541186,-7.036906223990271,-7.036906223990271,-8.028547576732256,10.506564018033231,6.970808784472057,11.292270480812979,7.3196710846925965,0.03627042282493598,1.135806096375851,-1.4286077346853725,-2.420249087427358,0.6604394431778435,0.6542098271626695,0.7703643728801192,0.723459452327385,0.250833333333333,0.37942436401317975
42,1,1,christian,citizens,50.0,550.0,-13.070343905718518,-11.25539643432291,-12.041314613422557,-6.8055592638077425,None,None,None,-10.970110749995555,9.063885165465916,6.49629061671581,9.777121198721517,6.530723657719407,None,None,None,0.2852856843273539,0.6147294336064051,0.5534734474448939,0.6664365763358433,0.591819355181632,0.40230769230769203,0.44758241758241746
43,0,1,blooded,incitement,None,223.0,None,None,-19.663183338133983,-10.022317726062505,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
43,1,1,murderous,incitement,194.0,223.0,-14.759895307716876,-8.92935374375111,-19.663183338133983,-10.022317726062505,None,None,None,-6.962805653369742,8.655445942185827,6.572334276046437,11.487113994184837,7.472834496067647,None,None,None,1.9665480903813677,0.6877508333299134,0.49856014313176944,0.8780632683935736,0.5622163753842828,0.511578947368421,0.511578947368421
44,0,1,calm,atmosphere,14.0,310.0,-12.891685180272416,-9.416840643754798,-11.152419170216094,-9.011941737846067,-7.188836073030529,-4.309130306748241,-4.309130306748241,-5.2632362613536845,8.924579589674986,6.458774250015584,10.510599306782622,7.173626303486937,5.702849107241887,8.582554873524176,5.107710337006557,4.153604382401113,0.484216584034733,0.34517036492078124,0.4834506831278418,0.23473539029584323,0.696666666666667,0.696666666666667
44,1,1,loving,atmosphere,57.0,310.0,-14.164923782245191,-7.669230862027321,-11.152419170216094,-9.011941737846067,-9.745229421554914,-7.012513300390065,-7.012513300390065,-6.864657184808013,7.195037793004687,4.8821283928319845,10.858512411637138,6.845563940150545,4.419694360690277,7.152410481855126,0.6567175616372563,0.8045736772193086,0.6398071611954181,0.4918832361924652,0.6134353921888659,0.428804700695525,0.687142857142857,0.7313589444324737
45,0,1,canadian,company,82.0,388.0,-13.476812758520028,-5.871615198299855,-9.434094167674642,-8.282003857358244,-12.551017265346706,-5.356260410924458,-5.356260410924458,-4.229667433121771,8.222071902708464,6.106893961234542,10.94241523085887,6.831198579678972,0.9257954931733217,8.12055234759557,0.5153547873753972,1.6419477651780836,0.5308541267571615,0.5567717571204462,0.44285939889861925,0.45620215518400475,0.1225,0.34209800647853933
45,1,1,wireless,company,177.0,388.0,-10.675342199930755,-6.160618286303215,-9.434094167674642,-8.282003857358244,-10.193465260728622,-6.291274001655925,-6.291274001655925,-5.723694326742529,7.417711900130732,4.7769287786030965,11.06801451378587,6.9947649040401,0.4818769392021327,4.38406819827483,-0.13065571535270948,0.4369239595606862,0.6323427286155524,0.5868441509704034,0.5213906125329637,0.5507747592586548,0.27,0.3655232262474368
46,0,1,canadian,adults,82.0,682.0,-13.476812758520028,-5.871615198299855,-12.160351534067242,-7.75923814353764,-12.824759898954108,-6.780365779595653,-6.780365779595653,-7.0497120867871175,8.222071902708464,6.106893961234542,10.94241523085887,6.831198579678972,0.6520528595659201,6.696446978924375,-0.9087505812957977,-1.1780968884872625,0.6607415998696065,0.5874619305903175,0.6356071880609246,0.49783598124453254,0.1225,0.34209800647853933
46,1,1,young,adults,10.0,682.0,-7.801748440089118,-6.30976929478714,-12.160351534067242,-7.75923814353764,-1.3643040026444702,-1.32292271405181,-1.32292271405181,-2.9140659797227224,7.869877192813439,4.670419560995116,10.4291182495782,6.455277892146588,6.437444437444648,6.478825726037308,4.98684658073533,3.3957033150644174,0.40888187323864866,0.2825082101236578,0.5251979363340036,0.4157981034963508,0.5685,0.5385389194139196
47,0,1,central,republics,153.0,103.0,-9.582990021951495,-7.560555194854648,-17.31268609104985,-11.509516595092002,-6.672425341971495,-5.350497247084133,-5.350497247084133,-7.617625789212673,9.220415746269166,6.279528886933189,10.521100934978914,6.856582612208931,2.9105646799800002,4.232492774867362,2.2100579477705145,-0.05707059435802542,0.7105089200217486,0.7428262493993194,0.7768018679088384,0.8404680219598606,0.456818181818182,0.3036348844740957
47,1,1,asian,republics,19.0,103.0,-12.375693119898575,-8.914876624013303,-17.31268609104985,-11.509516595092002,None,-6.672425341971495,-6.672425341971495,-9.22767927089666,8.907291745716853,5.59439473468743,10.700234579882476,7.228796903602862,None,5.7032677779270795,2.2424512820418077,-0.3128026468833571,0.8211067427134003,0.8584790208382557,0.7421981736319514,0.7397334482002899,0.28,0.21729002941502945
48,0,1,certain,position,36.0,611.0,-8.12909066887688,-4.049072114602912,-9.928516051130202,-5.839549405147659,-8.249240459833542,-3.500568389166469,-3.500568389166469,-3.831592686544587,9.860544905990196,6.490303668619969,11.204401265124075,6.6940137524784555,-0.12014979095666156,4.6285222797104115,0.5485037254364427,0.21747942805832476,0.4605256173112139,0.3030997272423078,0.3476300152694386,0.21139236172631637,0.5105555555555561,0.5203088092154123
48,1,1,key,position,None,611.0,None,None,-9.928516051130202,-5.839549405147659,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
49,0,1,certain,information,36.0,270.0,-8.12909066887688,-4.049072114602912,-7.694210616602997,-6.281949771167907,-6.908276789843435,-2.297122096821803,-2.297122096821803,-2.6111184986930893,9.860544905990196,6.490303668619969,11.204401265124075,6.6940137524784555,1.2208138790334457,5.831968572055078,1.751950017781109,1.4379536159098225,0.4095738633995093,0.32145915803915615,0.29491327032606207,0.19520976365269205,0.5105555555555561,0.5203088092154123
49,1,1,limited,information,62.0,270.0,-9.802669592965136,-2.926321710910842,-7.694210616602997,-6.281949771167907,-9.019437788513976,-1.1886995368954882,-1.1886995368954882,-1.7950859598163167,8.51209402260653,5.71918099050597,11.553351739579965,7.0088477609901,0.7832318044511606,8.613970056069649,1.7376221740153537,1.1312357510945252,0.47484709935460834,0.4882484878222634,0.22562344131905443,0.21935756492819347,0.632666666666667,0.513775111241064
50,0,1,certain,communities,36.0,278.0,-8.12909066887688,-4.049072114602912,-11.41063616422234,-7.082289016058776,-7.767120346741404,-4.719606885538771,-4.719606885538771,-4.022485555217444,9.860544905990196,6.490303668619969,11.204401265124075,6.6940137524784555,0.36197032213547686,3.4094837833381098,-0.6705347709358591,0.026586559385467723,0.5507896351290416,0.4554675517437188,0.4503073967992116,0.4224404218279064,0.5105555555555561,0.5203088092154123
50,1,1,moslem,communities,8.0,278.0,-24.985102744660377,-8.42610485608546,-11.41063616422234,-7.082289016058776,None,-7.741585254634266,-7.741585254634266,-9.069944349208729,0.0,0.0,10.751236132783644,6.88961362598719,None,17.24351749002611,0.6845196014511945,-0.6438394931232683,0.786305957021905,0.7162307236036052,0.69459395164498,0.6264590594874777,0.31708333333333305,0.46945792748917736
51,0,1,certain,elements,36.0,721.0,-8.12909066887688,-4.049072114602912,-10.872590475567035,-6.164087497852401,-5.311621057534008,-2.5256811694924863,-2.5256811694924863,-4.139193544554908,9.860544905990196,6.490303668619969,11.204401265124075,6.6940137524784555,2.8174696113428723,5.603409499384394,1.5233909451104255,-0.09012142995199657,0.4297472381447346,0.38116807184509416,0.3869480642216452,0.2538182434759948,0.5105555555555561,0.5203088092154123
51,1,1,shiite,elements,None,721.0,None,None,-10.872590475567035,-6.164087497852401,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
52,0,1,cheap,food,11.0,368.0,-8.8866388063508,-5.333220301967762,-9.663570832683916,-7.5841522436937705,-7.533638040946,-4.315214521812497,-4.315214521812497,-5.226357488502535,9.660348802965661,6.670113934895766,11.961260669217852,7.592975745859972,1.3530007654048006,4.5714242845383035,1.0180057801552644,0.10686281346522719,0.6125149026622878,0.6626949026789041,0.43340016204328335,0.537254384724936,0.639333333333333,0.4826139901120551
52,1,1,chinese,food,180.0,368.0,-13.295104773240931,-12.593342773419081,-9.663570832683916,-7.5841522436937705,-7.862108981700133,-7.546753540736257,-7.546753540736257,-8.076790589119737,8.67038172637431,6.46257360227864,9.331998947321672,6.726841228534214,5.432995791540798,5.748351232504674,5.046589232682824,4.516552184299345,0.4808598188795493,0.5151526298720398,0.6070734549181462,0.6088779226018377,0.19166666666666698,0.14631722587100174
53,0,1,cheap,point,11.0,758.0,-8.8866388063508,-5.333220301967762,-9.330839032734975,-3.92431334337861,-11.261954977507614,-6.316650498293866,-6.316650498293866,-5.966113760876826,9.660348802965661,6.670113934895766,11.961260669217852,7.592975745859972,-2.375316171156813,2.569988308056935,-0.9834301963261041,-0.6328934589090647,0.6288815817512962,0.4963031990743336,0.3425359316062565,0.11661104492192698,0.639333333333333,0.4826139901120551
53,1,1,political,point,127.0,758.0,-8.671227710621253,-4.76527776174866,-9.330839032734975,-3.92431334337861,-8.556240317325846,-6.192792953000216,-6.192792953000216,-5.62042747085591,9.819843132578152,6.572158414096413,10.79822748247065,6.594047190362323,0.11498739329540619,2.478434757621036,-1.4275151912515565,-0.8551497091072502,0.5404963409246012,0.43961670804508857,0.481787760484945,0.29584078804058,0.51,0.3737082119127675
54,0,1,cheapest,surgeons,134.0,923.0,-10.86284094083277,-7.036379734593199,-14.072970576725627,-12.123454858818661,None,None,None,-9.161228802472495,7.270938542938501,5.235948802222172,10.66511675137841,6.890114901642565,None,None,None,-2.124849067879296,0.8048974165615126,0.9760234561279634,0.7805176472869462,0.9601802897087551,None,None
54,1,1,plastic,surgeons,98.0,923.0,-10.961435011098663,-8.459663744252886,-14.072970576725627,-12.123454858818661,-1.6809196755845357,-1.6809196755845357,-1.6809196755845357,-3.6208771884516304,8.05094398449172,5.880884394782019,9.13417516078707,6.234050229685431,9.280515335514128,9.280515335514128,6.778744068668351,4.8387865558012555,0.601345493819986,0.8733140056729523,0.8570983371142531,1.0530217852824042,0.23923076923076897,0.19818681318681297
